voltage,electronDensity,centralField,throatField,fieldRatio,rotationPower,viscousTorquePower,parallelLossPower,chargeExchangePower,totalHeatLoss,classicalIonHeatLoss,parallelIonHeatLoss,chargeExchangeHeatLoss,parallelElectronHeatLoss,radiationLoss,MachAlfven,Q_scientific,Q_scientific_equiv,ionTemperature,electronTemperature,temperatureRatio,rho_i,a,L,rmin,exhaustRadius,tau_E,Mach,rho_star,nu_star,tripleProduct,thermalPower
118.0,5.1e+19,0.34,3.0,8.823529411764705,0.59,0.181,0.0208,0.389,0.181,0.0586,0.033600000000000005,0.0182,0.06520000000000001,0.000496,2.09,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0245,4.62,0.18,0.000534,2.87e+18,
169.0,2.6e+19,0.34,3.0,8.823529411764705,0.12,0.0676,0.00766,0.0451,0.0676,0.0256,0.0121,0.0024700000000000004,0.0252,0.000199,2.13,,,5.5,5.5,1.0,0.0222,0.08,0.6,0.05,0.0438,0.07970000000000001,4.27,0.2775,5.17e-05,1.14e+19,
196.0,5.1e+19,0.34,3.0,8.823529411764705,0.438,0.295,0.0322,0.11,0.295,0.119,0.0508,0.00643,0.109,0.000919,3.47,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.0514,4.14,0.33375,4.97e-05,2.07e+19,
194.0,2.6e+19,0.34,3.0,8.823529411764705,0.116,0.0772,0.00846,0.030100000000000002,0.0772,0.031,0.013300000000000001,0.00175,0.028399999999999998,0.000236,2.45,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.09770000000000001,4.15,0.32875,2.7e-05,1.96e+19,
140.0,3.1e+19,0.34,3.0,8.823529411764705,0.192,0.08,0.00925,0.103,0.08,0.027899999999999998,0.0148,0.0052,0.0297,0.000226,1.93,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0511,4.45,0.22125,0.000147,5.54e+18,
153.0,4.6e+19,0.34,3.0,8.823529411764705,0.393,0.189,0.0217,0.182,0.189,0.0686,0.0346,0.009550000000000001,0.0706,0.000552,2.56,,,4.3,4.3,1.0,0.0197,0.08,0.6,0.05,0.0438,0.0394,4.37,0.24624999999999997,0.000145,7.79e+18,
104.0,1e+18,0.34,3.0,8.823529411764705,0.274,6.809999999999999e-05,7.78e-06,0.000198,6.809999999999999e-05,2.09e-05,1.26e-05,8.779999999999999e-06,2.3899999999999998e-05,164.0,0.258,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.94,4.74,0.155,2.07e-05,1.6e+18,
133.0,4.6e+19,0.34,3.0,8.823529411764705,0.436,0.166,0.0192,0.25,0.166,0.056799999999999996,0.0308,0.0124,0.061200000000000004,0.000468,2.24,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.032299999999999995,4.5,0.20875,0.000272,4.61e+18,
71.5,3.1e+19,0.34,3.0,8.823529411764705,0.233,0.0409,0.00471,0.187,0.0409,0.011,0.0077599999999999995,0.0072699999999999996,0.013900000000000001,0.000101,0.987,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.02,5.08,0.09924999999999999,0.00322,4.34e+17,
109.0,4.6e+19,0.34,3.0,8.823529411764705,0.509,0.136,0.0156,0.357,0.136,0.0428,0.0253,0.0162,0.0484,0.000367,1.83,,,1.9,1.9,1.0,0.0131,0.08,0.6,0.05,0.0438,0.0241,4.7,0.16375,0.000697,2.11e+18,
158.0,6.6e+19,0.34,3.0,8.823529411764705,0.784,0.4,0.045700000000000005,0.338,0.4,0.147,0.0727,0.018,0.149,0.0011899999999999999,3.19,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.0292,4.33,0.2575,0.000174,9.07e+18,
133.0,1.1e+19,0.34,3.0,8.823529411764705,0.0259,0.009859999999999999,0.00114,0.0149,0.009859999999999999,0.00337,0.00183,0.000734,0.00363,2.68e-05,1.1,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.13,4.5,0.20875,6.75e-05,4.44e+18,
49.4,1.1e+19,0.34,3.0,8.823529411764705,0.0208,0.00359,0.000455,0.0167,0.00359,0.000866,0.000758,0.000582,0.0013,8.33e-06,0.406,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.0346,5.36,0.065,0.00594,1.14e+17,
140.0,6.6e+19,0.34,3.0,8.823529411764705,0.854,0.356,0.041100000000000005,0.457,0.356,0.124,0.06570000000000001,0.023100000000000002,0.132,0.00102,2.82,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0245,4.45,0.22125,0.000306,5.65e+18,
211.0,8.6e+19,0.34,3.0,8.823529411764705,1.23,0.892,0.095,0.244,0.891,0.372,0.149,0.0147,0.323,0.00287,4.86,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.0346,4.07,0.365,5.8e-05,2.82e+19,
174.0,1.1e+19,0.34,3.0,8.823529411764705,0.0217,0.0127,0.0014299999999999998,0.0076,0.0127,0.00487,0.00226,0.000421,0.004730000000000001,3.7e-05,1.43,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.192,4.25,0.2875,1.95e-05,1.25e+19,
183.0,8.6e+19,0.34,3.0,8.823529411764705,1.24,0.776,0.0863,0.379,0.776,0.304,0.136,0.0215,0.288,0.0024100000000000002,4.21,,,6.7,6.7,1.0,0.0246,0.08,0.6,0.05,0.0438,0.028,4.2,0.3075,0.000114,1.61e+19,
143.0,8.6e+19,0.34,3.0,8.823529411764705,1.41,0.613,0.0708,0.731,0.613,0.216,0.113,0.0373,0.228,0.0017900000000000001,3.3,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.019600000000000003,4.43,0.2275,0.000356,6.22e+18,
79.7,8.6e+19,0.34,3.0,8.823529411764705,1.84,0.342,0.038799999999999994,1.46,0.342,0.095,0.0636,0.0588,0.116,0.000882,1.83,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.008539999999999999,4.99,0.11249999999999999,0.00536,6.61e+17,
213.0,6.6e+19,0.34,3.0,8.823529411764705,0.73,0.533,0.056600000000000004,0.141,0.533,0.223,0.0889,0.00852,0.193,0.00171,4.29,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0453,4.06,0.36874999999999997,4.3e-05,2.9e+19,
198.0,8.1e+19,0.34,3.0,8.823529411764705,1.09,0.744,0.081,0.266,0.744,0.301,0.128,0.0156,0.273,0.00235,4.41,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.033299999999999996,4.13,0.33749999999999997,7.44e-05,2.18e+19,
93.1,8.6e+19,0.34,3.0,8.823529411764705,1.87,0.4,0.045399999999999996,1.43,0.401,0.118,0.07390000000000001,0.060700000000000004,0.138,0.00106,2.14,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0105,4.85,0.135,0.00265,1.18e+18,
202.0,8.1e+19,0.34,3.0,8.823529411764705,1.09,0.758,0.082,0.25,0.758,0.31,0.129,0.0148,0.277,0.0024100000000000002,4.5,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.0342,4.11,0.34625,6.78e-05,2.36e+19,
208.0,8.6e+19,0.34,3.0,8.823529411764705,1.23,0.877,0.09390000000000001,0.258,0.876,0.363,0.148,0.0154,0.319,0.00281,4.77,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.0337,4.09,0.3575,6.3e-05,2.64e+19,
109.0,6.6e+19,0.34,3.0,8.823529411764705,1.04,0.278,0.0319,0.728,0.278,0.0872,0.0516,0.033,0.0987,0.000755,2.19,,,1.9,1.9,1.0,0.0131,0.08,0.6,0.05,0.0438,0.017,4.7,0.16375,0.00099,2.13e+18,
178.0,8.6e+19,0.34,3.0,8.823529411764705,1.25,0.758,0.0848,0.408,0.758,0.294,0.134,0.0229,0.281,0.00233,4.1,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.027,4.22,0.29750000000000004,0.000128,1.46e+19,
140.0,1.1e+19,0.34,3.0,8.823529411764705,0.0248,0.0103,0.0012,0.013300000000000001,0.0103,0.00361,0.00191,0.000671,0.00383,2.85e-05,1.15,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.14,4.45,0.22125,5.34e-05,5.4e+18,
152.0,6.6e+19,0.34,3.0,8.823529411764705,0.802,0.386,0.0443,0.372,0.386,0.14,0.0706,0.0195,0.144,0.00114,3.07,,,4.3,4.3,1.0,0.0197,0.08,0.6,0.05,0.0438,0.0277,4.37,0.24624999999999997,0.000206,7.86e+18,
133.0,6.6e+19,0.34,3.0,8.823529411764705,0.889,0.339,0.039200000000000006,0.511,0.339,0.116,0.0628,0.0252,0.125,0.000964,2.68,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.0228,4.5,0.20875,0.000387,4.66e+18,
71.6,1.1e+19,0.34,3.0,8.823529411764705,0.0303,0.00531,0.000612,0.024300000000000002,0.00531,0.0014199999999999998,0.00101,0.000943,0.0018,1.2699999999999999e-05,0.588,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.054700000000000006,5.08,0.09924999999999999,0.00118,4.21e+17,
213.0,4.6e+19,0.34,3.0,8.823529411764705,0.358,0.261,0.0277,0.0689,0.261,0.109,0.0436,0.00417,0.09459999999999999,0.000829,3.58,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0644,4.06,0.36874999999999997,3.02e-05,2.87e+19,
174.0,3.1e+19,0.34,3.0,8.823529411764705,0.168,0.0984,0.0111,0.0588,0.0984,0.037700000000000004,0.0175,0.00326,0.0366,0.000294,2.4,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.07,4.25,0.2875,5.37e-05,1.28e+19,
158.0,4.6e+19,0.34,3.0,8.823529411764705,0.384,0.196,0.0224,0.166,0.196,0.0722,0.0356,0.00883,0.0732,0.000577,2.66,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.0416,4.33,0.2575,0.000122,8.98e+18,
133.0,3.1e+19,0.34,3.0,8.823529411764705,0.2,0.07629999999999999,0.00883,0.115,0.07629999999999999,0.0261,0.0141,0.005679999999999999,0.0281,0.000213,1.84,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.0475,4.5,0.20875,0.000185,4.56e+18,
49.4,3.1e+19,0.34,3.0,8.823529411764705,0.16,0.027600000000000003,0.0035,0.128,0.027600000000000003,0.00666,0.00583,0.0044800000000000005,0.01,6.62e-05,0.682,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.0127,5.36,0.065,0.0162,1.18e+17,
140.0,4.6e+19,0.34,3.0,8.823529411764705,0.419,0.174,0.0202,0.224,0.174,0.060899999999999996,0.0322,0.011300000000000001,0.06459999999999999,0.000498,2.36,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0348,4.45,0.22125,0.000215,5.6e+18,
215.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.24,0.132,0.317,1.24,0.523,0.207,0.0193,0.45,0.00404,5.35,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.0303,4.06,0.3725,6.26e-05,3.03e+19,
215.0,2.1e+19,0.34,3.0,8.823529411764705,0.0761,0.0559,0.00592,0.014199999999999999,0.0559,0.0235,0.00929,0.000866,0.0202,0.000175,2.44,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.14,4.06,0.3725,1.35e-05,2.92e+19,
98.8,5.1e+19,0.34,3.0,8.823529411764705,0.657,0.152,0.0173,0.488,0.152,0.045700000000000005,0.028,0.0212,0.052700000000000004,0.0004,1.75,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.019,4.79,0.145,0.00121,1.45e+18,
118.0,2.6e+19,0.34,3.0,8.823529411764705,0.156,0.047799999999999995,0.00551,0.103,0.047799999999999995,0.0155,0.00888,0.0048200000000000005,0.0172,0.000129,1.49,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0471,4.62,0.18,0.000277,2.82e+18,
164.0,2.6e+19,0.34,3.0,8.823529411764705,0.122,0.06559999999999999,0.00747,0.049100000000000005,0.06559999999999999,0.0245,0.0119,0.00265,0.0245,0.000192,2.07,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.0761,4.3,0.26749999999999996,5.98e-05,1.01e+19,
126.0,5.1e+19,0.34,3.0,8.823529411764705,0.56,0.193,0.0223,0.345,0.193,0.0643,0.0358,0.0166,0.0704,0.000537,2.23,,,2.7,2.7,1.0,0.0156,0.08,0.6,0.05,0.0438,0.0269,4.55,0.19499999999999998,0.000392,3.71e+18,
155.0,9.1e+19,0.34,3.0,8.823529411764705,1.49,0.741,0.0849,0.668,0.741,0.271,0.135,0.0353,0.276,0.00221,3.67,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0208,4.35,0.25125,0.000258,8.53e+18,
190.0,9.1e+19,0.34,3.0,8.823529411764705,1.38,0.898,0.099,0.382,0.898,0.357,0.156,0.022,0.332,0.00281,4.48,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.027899999999999998,4.17,0.32,0.000102,1.85e+19,
161.0,1e+18,0.34,3.0,8.823529411764705,0.197,0.000103,1.18e-05,8.22e-05,0.000103,3.8299999999999996e-05,1.87e-05,4.4e-06,3.86e-05,285.0,0.399,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,1.79,4.32,0.2625,2.69e-06,8.75e+18,
196.0,7.1e+19,0.34,3.0,8.823529411764705,0.841,0.568,0.062,0.212,0.568,0.229,0.09770000000000001,0.0124,0.209,0.0017800000000000001,4.09,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.037200000000000004,4.14,0.33375,6.86e-05,2.09e+19,
176.0,1e+18,0.34,3.0,8.823529411764705,0.189,0.000113,1.26e-05,6.39e-05,0.000113,4.34e-05,2e-05,3.5600000000000002e-06,4.1899999999999995e-05,321.0,0.437,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,2.04,4.24,0.2925,1.76e-06,1.25e+19,
143.0,1e+18,0.34,3.0,8.823529411764705,0.214,9.259999999999999e-05,1.07e-05,0.00011,9.259999999999999e-05,3.26e-05,1.7100000000000002e-05,5.63e-06,3.4399999999999996e-05,245.0,0.356,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,1.51,4.43,0.2275,4.62e-06,5.57e+18,
86.8,7.1e+19,0.34,3.0,8.823529411764705,1.29,0.256,0.0289,1.0,0.256,0.0732,0.047200000000000006,0.0416,0.087,0.000665,1.81,,,1.1,1.1,1.0,0.00995,0.08,0.6,0.05,0.0438,0.0115,4.91,0.124375,0.00303,8.99e+17,
118.0,7.1e+19,0.34,3.0,8.823529411764705,1.13,0.347,0.04,0.746,0.347,0.113,0.0645,0.035,0.125,0.000961,2.46,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0177,4.62,0.18,0.000737,2.9e+18,
114.0,7.1e+19,0.34,3.0,8.823529411764705,1.17,0.335,0.0385,0.792,0.335,0.107,0.0621,0.0366,0.12,0.000918,2.37,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.016800000000000002,4.66,0.17125,0.000877,2.5e+18,
79.7,7.1e+19,0.34,3.0,8.823529411764705,1.26,0.234,0.026600000000000002,1.0,0.234,0.06509999999999999,0.0436,0.040299999999999996,0.0793,0.000601,1.66,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.0103,4.99,0.11249999999999999,0.00445,6.57e+17,
147.0,1e+18,0.34,3.0,8.823529411764705,0.21,9.46e-05,1.09e-05,0.000105,9.46e-05,3.3600000000000004e-05,1.74e-05,5.39e-06,3.52e-05,252.0,0.363,,,3.9,3.9,1.0,0.0187,0.08,0.6,0.05,0.0438,1.55,4.41,0.23375,4.17e-06,6.06e+18,
179.0,1e+18,0.34,3.0,8.823529411764705,0.188,0.000114,1.2800000000000001e-05,6.14e-05,0.000114,4.4200000000000004e-05,2.01e-05,3.44e-06,4.24e-05,327.0,0.443,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,2.08,4.23,0.29750000000000004,1.65e-06,1.31e+19,
194.0,7.1e+19,0.34,3.0,8.823529411764705,0.842,0.562,0.0615,0.219,0.562,0.226,0.097,0.0127,0.207,0.00176,4.05,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.0367,4.15,0.32875,7.21e-05,2.01e+19,
164.0,1e+18,0.34,3.0,8.823529411764705,0.196,0.000105,1.2e-05,7.86e-05,0.000105,3.9200000000000004e-05,1.89e-05,4.24e-06,3.9200000000000004e-05,291.0,0.406,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,1.83,4.31,0.26749999999999996,2.49e-06,9.33e+18,
192.0,9.1e+19,0.34,3.0,8.823529411764705,1.38,0.908,0.0997,0.369,0.908,0.363,0.157,0.0214,0.335,0.00285,4.53,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.028300000000000002,4.16,0.32499999999999996,9.66e-05,1.93e+19,
158.0,9.1e+19,0.34,3.0,8.823529411764705,1.48,0.754,0.0862,0.638,0.754,0.278,0.137,0.034,0.281,0.00226,3.74,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.0214,4.33,0.2575,0.000238,9.14e+18,
161.0,2.6e+19,0.34,3.0,8.823529411764705,0.123,0.06459999999999999,0.00737,0.0514,0.06459999999999999,0.024,0.011699999999999999,0.00275,0.0241,0.000188,2.03,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.07429999999999999,4.32,0.2625,6.46e-05,9.47e+18,
122.0,5.1e+19,0.34,3.0,8.823529411764705,0.574,0.187,0.0216,0.366,0.187,0.0615,0.0347,0.0174,0.0678,0.000517,2.16,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.0257,4.58,0.1875,0.000455,3.28e+18,
93.1,5.1e+19,0.34,3.0,8.823529411764705,0.668,0.143,0.0162,0.509,0.143,0.0421,0.0264,0.0217,0.049100000000000005,0.000373,1.65,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0175,4.85,0.135,0.00159,1.16e+18,
114.0,2.6e+19,0.34,3.0,8.823529411764705,0.161,0.0461,0.0053,0.109,0.0461,0.0147,0.00855,0.00504,0.0165,0.000123,1.44,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0446,4.66,0.17125,0.00033,2.44e+18,
213.0,2.1e+19,0.34,3.0,8.823529411764705,0.076,0.0555,0.005889999999999999,0.0146,0.0554,0.0232,0.00925,0.000886,0.0201,0.000173,2.42,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.138,4.06,0.36874999999999997,1.41e-05,2.82e+19,
213.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.23,0.131,0.326,1.23,0.517,0.206,0.0197,0.447,0.0039900000000000005,5.31,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0299,4.06,0.36874999999999997,6.52e-05,2.93e+19,
217.0,2.6e+19,0.34,3.0,8.823529411764705,0.116,0.0859,0.00908,0.0212,0.0859,0.0362,0.014199999999999999,0.0012900000000000001,0.031,0.00027,2.74,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.115,4.05,0.37625,1.6e-05,3.03e+19,
137.0,4.6e+19,0.34,3.0,8.823529411764705,0.427,0.17,0.0197,0.237,0.17,0.0589,0.0315,0.011800000000000001,0.063,0.000483,2.3,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.033600000000000005,4.47,0.215,0.000241,5.1e+18,
155.0,4.6e+19,0.34,3.0,8.823529411764705,0.389,0.193,0.0221,0.174,0.193,0.0704,0.0351,0.009179999999999999,0.0719,0.000564,2.61,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0405,4.35,0.25125,0.000133,8.38e+18,
130.0,3.1e+19,0.34,3.0,8.823529411764705,0.205,0.07429999999999999,0.00859,0.122,0.07429999999999999,0.0251,0.013800000000000002,0.00595,0.0272,0.000206,1.79,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.0456,4.52,0.20249999999999999,0.000211,4.1e+18,
171.0,3.1e+19,0.34,3.0,8.823529411764705,0.169,0.09709999999999999,0.011,0.061200000000000004,0.09709999999999999,0.037,0.0174,0.00337,0.0362,0.000288,2.36,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.0686,4.26,0.2825,5.73e-05,1.21e+19,
215.0,4.6e+19,0.34,3.0,8.823529411764705,0.358,0.263,0.027899999999999998,0.06709999999999999,0.263,0.111,0.0438,0.00408,0.0952,0.000837,3.61,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.06520000000000001,4.06,0.3725,2.91e-05,2.97e+19,
130.0,6.6e+19,0.34,3.0,8.823529411764705,0.909,0.33,0.038200000000000005,0.541,0.33,0.111,0.061200000000000004,0.0264,0.121,0.000933,2.61,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.0219,4.52,0.20249999999999999,0.00044,4.19e+18,
61.8,1.1e+19,0.34,3.0,8.823529411764705,0.026699999999999998,0.00456,0.000543,0.0216,0.00456,0.00117,0.000897,0.0008,0.00158,1.08e-05,0.508,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.0455,5.19,0.08387499999999999,0.00224,2.5e+17,
137.0,1.1e+19,0.34,3.0,8.823529411764705,0.0253,0.0101,0.00117,0.0141,0.0101,0.00349,0.0018700000000000001,0.000702,0.0037400000000000003,2.76e-05,1.12,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.135,4.47,0.215,5.98e-05,4.91e+18,
150.0,6.6e+19,0.34,3.0,8.823529411764705,0.813,0.379,0.0436,0.391,0.379,0.136,0.0695,0.020300000000000002,0.141,0.00111,3.01,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.0269,4.39,0.23999999999999996,0.000226,7.29e+18,
176.0,8.6e+19,0.34,3.0,8.823529411764705,1.26,0.748,0.0839,0.424,0.748,0.288,0.133,0.0237,0.278,0.0023,4.05,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,0.0264,4.23,0.2925,0.000136,1.39e+19,
104.0,6.6e+19,0.34,3.0,8.823529411764705,1.07,0.266,0.0303,0.77,0.266,0.08170000000000001,0.0492,0.0343,0.0933,0.000714,2.1,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.0159,4.74,0.155,0.00123,1.78e+18,
206.0,8.6e+19,0.34,3.0,8.823529411764705,1.23,0.869,0.0933,0.265,0.868,0.358,0.147,0.0158,0.317,0.00277,4.73,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.0332,4.09,0.35374999999999995,6.58e-05,2.54e+19,
204.0,8.1e+19,0.34,3.0,8.823529411764705,1.09,0.765,0.0824,0.242,0.764,0.314,0.13,0.0144,0.279,0.0024300000000000003,4.55,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.0348,4.1,0.35,6.48e-05,2.45e+19,
98.8,8.6e+19,0.34,3.0,8.823529411764705,1.84,0.425,0.0484,1.37,0.425,0.128,0.07859999999999999,0.0595,0.148,0.00114,2.27,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.0114,4.79,0.145,0.00201,1.47e+18,
71.5,8.6e+19,0.34,3.0,8.823529411764705,1.74,0.305,0.0352,1.4,0.305,0.082,0.0579,0.054299999999999994,0.104,0.000778,1.64,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.00743,5.08,0.09924999999999999,0.00866,4.47e+17,
211.0,8.1e+19,0.34,3.0,8.823529411764705,1.09,0.792,0.0844,0.216,0.792,0.33,0.133,0.013099999999999999,0.287,0.00254,4.71,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.0366,4.07,0.365,5.47e-05,2.82e+19,
161.0,6.6e+19,0.34,3.0,8.823529411764705,0.776,0.407,0.0464,0.323,0.407,0.151,0.0737,0.0173,0.152,0.00121,3.24,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.03,4.32,0.2625,0.00016,9.69e+18,
122.0,1.1e+19,0.34,3.0,8.823529411764705,0.027800000000000002,0.00905,0.0010500000000000002,0.0177,0.00905,0.00298,0.0016799999999999999,0.000843,0.00329,2.4100000000000003e-05,1.0,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.115,4.59,0.1875,0.000102,3.15e+18,
93.1,1.1e+19,0.34,3.0,8.823529411764705,0.0325,0.00694,0.000786,0.0247,0.00694,0.00204,0.00128,0.0010500000000000002,0.00239,1.73e-05,0.765,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0777,4.85,0.135,0.000359,1.11e+18,
114.0,6.6e+19,0.34,3.0,8.823529411764705,1.01,0.29,0.033299999999999996,0.686,0.29,0.09240000000000001,0.0538,0.0317,0.104,0.000794,2.29,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.018,4.66,0.17125,0.000817,2.5e+18,
213.0,6.1e+19,0.34,3.0,8.823529411764705,0.625,0.456,0.0484,0.12,0.456,0.191,0.0761,0.00729,0.165,0.00146,4.12,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0489,4.06,0.36874999999999997,3.98e-05,2.89e+19,
198.0,8.6e+19,0.34,3.0,8.823529411764705,1.23,0.837,0.0911,0.3,0.837,0.339,0.144,0.0176,0.307,0.00265,4.55,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.0314,4.13,0.33749999999999997,7.88e-05,2.19e+19,
185.0,8.6e+19,0.34,3.0,8.823529411764705,1.24,0.785,0.0871,0.366,0.785,0.31,0.138,0.0209,0.291,0.00244,4.26,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.0285,4.19,0.31124999999999997,0.000107,1.69e+19,
196.0,4.6e+19,0.34,3.0,8.823529411764705,0.357,0.241,0.0263,0.08979999999999999,0.241,0.09720000000000001,0.0414,0.00525,0.0886,0.000748,3.29,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.0569,4.14,0.33375,4.49e-05,2.07e+19,
114.0,3.1e+19,0.34,3.0,8.823529411764705,0.227,0.06520000000000001,0.0075,0.155,0.06520000000000001,0.0208,0.0121,0.00713,0.0233,0.000175,1.57,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0376,4.66,0.17125,0.000391,2.45e+18,
166.0,4.6e+19,0.34,3.0,8.823529411764705,0.374,0.206,0.0233,0.145,0.206,0.0773,0.037,0.0079,0.0767,0.000612,2.79,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.044700000000000004,4.29,0.2725,9.69e-05,1.09e+19,
122.0,4.6e+19,0.34,3.0,8.823529411764705,0.469,0.152,0.0176,0.298,0.152,0.0501,0.028300000000000002,0.014199999999999999,0.0554,0.000421,2.05,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.028399999999999998,4.58,0.1875,0.000411,3.27e+18,
